YDR502C	SAM2	1453310	1454464	1155
YDR503C	LPP1	1455042	1455866	825
YDR504C	SPG3	1456311	1456694	384
YDR505C	PSP1	1456695	1459220	2526
YDR506C	GMC1	1459728	1461554	1827
YDR507C	GIN4	1462358	1465786	3429
YDR508C	GNP1	1466453	1468444	1992
YDR509W	""	1468226	1468573	348
YDR510C-A	""	1469695	1469811	117
YDR510W	SMT3	1469400	1469705	306
YDR511W	SDH7	1470017	1470418	402
YDR512C	EMI1	1470500	1471063	564
YDR513W	GRX2	1471017	1471448	432
YDR514C	""	1471548	1472999	1452
YDR515W	SLF1	1473429	1474772	1344
YDR516C	EMI2	1474974	1476476	1503
YDR517W	GRH1	1477239	1478357	1119
YDR518W	EUG1	1478608	1480161	1554
YDR519W	FPR2	1480425	1480832	408
YDR520C	URC2	1481085	1483403	2319
YDR521W	""	1483141	1483476	336
YDR522C	SPS2	1483795	1485303	1509
YDR523C	SPS1	1485566	1487038	1473
YDR524C	AGE1	1487542	1488990	1449
YDR524C-A	""	1489871	1489990	120
YDR524C-B	""	1489598	1489798	201
YDR524W-C	""	1489403	1489492	90
YDR525W	API2	1489905	1490234	330
YDR525W-A	SNA2	1490596	1490835	240
YDR526C	""	1491075	1491545	471
YDR527W	RBA50	1491094	1492413	1320
YDR528W	HLR1	1494586	1495857	1272
YDR529C	QCR7	1496165	1496548	384
YDR530C	APA2	1496791	1497768	978
YDR531W	CAB1	1498232	1499335	1104
YDR532C	KRE28	1499396	1500553	1158
YDR533C	HSP31	1501447	1502160	714
YDR534C	FIT1	1503314	1504900	1587
YDR535C	""	1506606	1507362	757
YDR536W	STL1	1508005	1509714	1710
YDR537C	""	1510856	1511461	606
YDR538W	PAD1	1510902	1511630	729
YDR539W	FDC1	1512094	1513605	1512
YDR540C	IRC4	1517136	1517675	540
YDR541C	""	1519664	1520698	1035
YDR542W	PAU10	1523249	1523611	363
YDR543C	""	1524634	1524933	300
YDR544C	""	1525095	1525523	429
YDR545C-A	""	1530863	1531342	480
YDR545W	YRF1-1	1526321	1531711	5391
YEL001C	IRC22	150301	150978	678
YEL002C	WBP1	148722	150014	1293
YEL003W	GIM4	148176	148599	424
YEL004W	YEA4	146951	147979	1029
YEL005C	VAB2	145907	146755	849
YEL006W	YEA6	144327	145334	1008
YEL007W	MIT1	141892	143892	2001
YEL008C-A	""	140726	140818	93
YEL008W	""	140512	140892	381
YEL009C	GCN4	138918	139763	846
YEL009C-A	""	136371	136778	408
YEL010W	""	136279	136629	351
YEL011W	GLC3	133120	135234	2115
YEL012W	UBC8	131772	132551	780
YEL013W	VAC8	128825	130561	1737
YEL014C	""	128303	128608	306
YEL015W	EDC3	126629	128284	1656
YEL016C	NPP2	124737	126218	1482
YEL017C-A	PMP2	122798	122929	132
YEL017W	GTT3	123657	124670	1014
YEL018C-A	""	121455	121988	534
YEL018W	EAF5	121471	122310	840
YEL019C	MMS21	120498	121301	804
YEL020C	PXP1	118617	120299	1683
YEL020C-B	""	117183	117380	198
YEL020W-A	TIM9	117211	117474	264
YEL021W	URA3	116167	116970	804
YEL022W	GEA2	111421	115800	4380
YEL023C	""	108504	110552	2049
YEL024W	RIP1	107260	107907	648
YEL025C	""	102581	106147	3567
YEL026W	SNU13	101943	102323	381
YEL027W	VMA3	100769	101251	483
YEL028W	""	98668	99129	462
YEL029C	BUD16	96858	97796	939
YEL030C-A	""	94583	94897	315
YEL030W	ECM10	94644	96578	1935
YEL031W	SPF1	90258	93905	3648
YEL032C-A	""	87040	87201	162
YEL032W	MCM3	86937	89852	2916
YEL033W	MTC7	86179	86598	420
YEL034C-A	""	85613	86215	603
YEL034W	HYP2	85676	86149	474
YEL035C	UTR5	85045	85545	501
YEL036C	ANP1	83050	84552	1503
YEL037C	RAD23	81407	82603	1197
YEL038W	UTR4	80462	81145	684
YEL039C	CYC7	79636	79977	342
YEL040W	UTR2	78053	79456	1404
YEL041W	YEF1	75944	77431	1488
YEL042W	GDA1	73771	75327	1557
YEL043W	""	70478	73348	2871
YEL044W	IES6	69757	70257	501
YEL045C	""	68840	69265	426
YEL046C	GLY1	67629	68792	1164
YEL047C	FRD1	65385	66797	1413
YEL048C	TCA17	64709	65167	459
YEL049W	PAU2	63728	64090	363
YEL050C	RML2	59670	60851	1182
YEL050W-A	""	59549	59740	192
YEL051W	VMA8	58378	59148	771
YEL052W	AFG1	56571	58100	1530
YEL053C	MAK10	53901	56102	2202
YEL053W-A	""	52908	53255	348
YEL054C	RPL12A	52721	53218	498
YEL055C	POL5	48471	51539	3069
YEL056W	HAT2	47168	48373	1206
YEL057C	SDD1	45020	45721	702
YEL058W	PCM1	43252	44925	1674
YEL059C-A	SOM1	42400	42624	225
YEL059W	HHY1	42652	42960	309
YEL060C	PRB1	40046	41953	1908
YEL061C	CIN8	36535	39537	3003
YEL062W	NPR2	34407	36254	1848
YEL063C	CAN1	31694	33466	1773
YEL064C	AVT2	29797	31239	1443
YEL065W	SIT1	27657	29543	1887
YEL066W	HPA3	26667	27206	540
YEL067C	""	26189	26776	588
YEL068C	""	25646	25978	333
YEL069C	HXT13	21537	23231	1695
YEL070W	DSF1	19589	21097	1509
YEL071W	DLD3	16355	17845	1491
YEL072W	RMD6	13720	14415	696
YEL073C	""	7230	7553	324
YEL074W	""	6126	6464	339
YEL075C	""	5345	5713	369
YEL075W-A	""	4870	5481	612
YEL076C	""	4464	5114	651
YEL076C-A	""	4185	5114	930
YEL077C	""	264	4097	3834
YEL077W-A	""	630	1112	483
YER001W	MNN1	153520	155808	2289
YER002W	NOP16	156803	157498	696
YER003C	PMI40	157736	159118	1383
YER004W	FMP52	159580	160275	696
YER005W	YND1	160550	162442	1893
YER006C-A	""	164344	164661	318
YER006W	NUG1	162723	164285	1563
YER007C-A	TMA20	166237	166885	649
YER007W	PAC2	164527	166083	1557
YER008C	SEC3	167808	171818	4011
YER009W	NTF2	172115	172492	378
YER010C	""	172634	173338	705
YER011W	TIR1	175248	176012	765
YER012W	PRE1	177835	178431	597
YER013W	PRP22	178841	182278	3438
YER014C-A	BUD25	183731	184700	970
YER014W	HEM14	182600	184219	1620
YER015W	FAA2	184541	186775	2235
YER016W	BIM1	188277	189311	1035
YER017C	AFG3	189503	191788	2286
YER018C	SPC25	191959	192624	666
YER019C-A	SBH2	194273	194539	267
YER019W	ISC1	192797	194230	1434
YER020W	GPA2	195168	196517	1350
YER021W	RPN3	196948	198519	1572
YER022W	SRB4	198812	200875	2064
YER023C-A	""	201522	201734	213
YER023W	PRO3	201076	201936	861
YER024W	YAT2	202192	204963	2772
YER025W	GCD11	205251	206834	1584
YER026C	CHO1	207644	208474	831
YER027C	GAL83	208979	210232	1254
YER028C	MIG3	210692	211876	1185
YER029C	SMB1	212587	213177	591
YER030W	CHZ1	213437	213898	462
YER031C	YPT31	214076	214747	672
YER032W	FIR1	215063	217693	2631
YER033C	ZRG8	218057	221287	3231
YER034W	""	221846	222403	558
YER035W	EDC2	222639	223076	438
YER036C	ARB1	223367	225199	1833
YER037W	PHM8	225889	226854	966
YER038C	KRE29	226858	228252	1395
YER038W-A	FMP49	228451	228831	381
YER039C	HVG1	228456	229205	750
YER039C-A	""	229263	229481	219
YER040W	GLN3	229795	231987	2193
YER041W	YEN1	232461	234740	2280
YER042W	MXR1	234937	235491	555
YER043C	SAH1	235770	237119	1350
YER044C	ERG28	237570	238016	447
YER044C-A	MEI4	238460	239774	1315
YER045C	ACA1	240032	241501	1470
YER046W	SPO73	243180	243611	432
YER046W-A	""	243700	244029	330
YER047C	SAP1	243810	246503	2694
YER048C	CAJ1	246982	248157	1176
YER048W-A	ISD11	250718	251002	285
YER049W	TPA1	251728	253662	1935
YER050C	RSM18	253971	254387	417
YER051W	JHD1	254656	256134	1479
YER052C	HOM3	256375	257958	1584
YER053C	PIC2	258737	259639	903
YER053C-A	""	260933	261046	114
YER054C	GIP2	262052	263698	1647
YER055C	HIS1	264892	265785	894
YER056C	FCY2	266512	268113	1602
YER056C-A	RPL34A	269423	270185	763
YER057C	HMF1	270737	271126	390
YER058W	PET117	271768	272091	324
YER059W	PCL6	272624	273886	1263
YER060W	FCY21	274567	276153	1587
YER060W-A	FCY22	276572	278164	1593
YER061C	CEM1	278298	279626	1329
YER062C	GPP2	279930	280682	753
YER063W	THO1	281710	282366	657
YER064C	VHR2	282705	284222	1518
YER065C	ICL1	285241	286914	1674
YER066C-A	""	291703	292203	501
YER066W	RRT13	290242	290799	558
YER067C-A	""	292240	292563	324
YER067W	RGI1	292066	292551	486
YER068C-A	""	295301	295732	432
YER068W	MOT2	293050	294813	1764
YER069W	ARG5,6	295410	298001	2592
YER070W	RNR1	298950	301616	2667
YER071C	TDA2	301947	302327	381
YER072W	VTC1	302806	303195	390
YER073W	ALD5	304030	305592	1563
YER074W	RPS24A	306323	307196	874
YER074W-A	YOS1	307653	308123	471
YER075C	PTP3	308413	311199	2787
YER076C	""	312590	313498	909
YER076W-A	""	313390	313737	348
YER077C	MRX1	314534	316600	2067
YER078C	ICP55	316807	318342	1536
YER078W-A	""	318646	318810	165
YER079C-A	""	319902	320240	339
YER079W	""	318920	319552	633
YER080W	AIM9	319963	321846	1884
YER081W	SER3	322686	324095	1410
YER082C	UTP7	324272	325936	1665
YER083C	GET2	326174	327031	858
YER084W	""	327065	327451	387
YER084W-A	""	327598	328110	513
YER085C	""	327619	328140	522
YER086W	ILV1	328477	330207	1731
YER087C-A	""	331817	332368	552
YER087C-B	SBH1	332582	332830	249
YER087W	AIM10	330576	332306	1731
YER088C	DOT6	333176	335188	2013
YER088C-A	""	335696	336019	324
YER088W-B	""	335927	336073	147
YER089C	PTC2	335946	337340	1395
YER090C-A	""	338322	338411	90
YER090W	TRP2	337949	339472	1524
YER091C	MET6	339864	342167	2304
YER091C-A	""	342390	342611	222
YER092W	IES5	342855	343232	378
YER093C	TSC11	343320	347612	4293
YER093C-A	AIM11	347912	348400	489
YER094C	PUP3	348729	349346	618
YER095W	RAD51	349980	351182	1203
YER096W	SHC1	351698	353236	1539
YER097W	""	355140	355469	330
YER098W	UBP9	355466	357730	2265
YER099C	PRS2	358105	359061	957
YER100W	UBC6	359562	360314	753
YER101C	AST2	360502	361794	1293
YER102W	RPS8B	363100	363702	603
YER103W	SSA4	364589	366517	1929
YER104W	RTT105	366802	367428	627
YER105C	NUP157	367838	372013	4176
YER106W	MAM1	372326	373234	909
YER107C	GLE2	373448	374545	1098
YER107W-A	""	374394	374714	321
YER110C	KAP123	378762	382103	3342
YER111C	SWI4	382595	385876	3282
YER112W	LSM4	387232	387795	564
YER113C	TMN3	387932	390052	2121
YER114C	BOI2	390590	393712	3123
YER115C	SPR6	394292	394867	576
YER116C	SLX8	395348	396172	825
YER117W	RPL23B	396769	397653	885
YER118C	SHO1	397952	399055	1104
YER119C	AVT6	399496	400842	1347
YER119C-A	""	400867	401238	372
YER120W	SCS2	401135	401869	735
YER121W	""	402375	402719	345
YER122C	GLO3	402871	404352	1482
YER123W	YCK3	404813	406387	1575
YER124C	DSE1	407342	409063	1722
YER125W	RSP5	410189	412618	2430
YER126C	NSA2	413394	414179	786
YER127W	LCP5	414481	415554	1074
YER128W	VFA1	415859	416470	612
YER129W	SAK1	417281	420709	3429
YER130C	COM2	421115	422446	1332
YER131W	RPS26B	423952	424311	360
YER132C	PMD1	425188	430449	5262
YER133W	GLC7	432495	433958	1464
YER133W-A	""	437191	437532	342
YER134C	""	437267	437803	537
YER135C	""	437952	438344	393
YER136W	GDI1	439616	440971	1356
YER137C	""	441373	441819	447
YER137W-A	""	441575	441880	306
YER138W-A	""	449474	449578	105
YER139C	RTR1	450563	451243	681
YER140W	EMP65	451565	453235	1671
YER141W	COX15	453459	454919	1461
YER142C	MAG1	455146	456036	891
YER143W	DDI1	456319	457605	1287
YER144C	UBP5	457806	460223	2418
YER145C	FTR1	460526	461740	1215
YER145C-A	""	462386	462823	438
YER146W	LSM5	462585	462866	282
YER147C	SCC4	462968	464842	1875
YER147C-A	""	465203	465613	411
YER148W	SPT15	465303	466025	723
YER148W-A	""	466185	466763	579
YER149C	PEA2	466208	467470	1263
YER150W	SPI1	468370	468816	447
YER151C	UBP3	469686	472424	2739
YER152C	""	472657	473988	1332
YER152W-A	""	473485	474051	567
YER153C	PET122	474041	474805	765
YER154W	OXA1	475020	476228	1209
YER155C	BEM2	476345	482848	6504
YER156C	""	483325	484341	1017
YER157W	COG3	484788	487193	2406
YER158C	""	488857	490578	1722
YER158W-A	""	491487	491702	216
YER159C	BUR6	491530	491958	429
YER161C	SPT2	499347	500348	1002
YER162C	RAD4	500630	502894	2265
YER163C	GCG1	503084	503782	699
YER164W	CHD1	505392	509798	4407
YER165C-A	""	512627	512983	357
YER165W	PAB1	510373	512106	1734
YER166W	DNF1	512744	517459	4716
YER167W	BCK2	518216	520771	2556
YER168C	CCA1	521029	522669	1641
YER169W	RPH1	523369	525759	2391
YER170W	ADK2	525974	526651	678
YER171W	RAD3	527082	529418	2337
YER172C	BRR2	529530	536021	6492
YER172C-A	""	536275	536655	381
YER173W	RAD24	536300	538279	1980
YER174C	GRX4	538434	539168	735
YER175C	TMT1	539464	540363	900
YER175W-A	""	540650	540814	165
YER176W	ECM32	541690	545055	3366
YER177W	BMH1	545611	546414	804
YER178W	PDA1	546817	548079	1263
YER179W	DMC1	548421	549517	1097
YER180C	ISC10	549724	550527	804
YER180C-A	SLO1	550865	551122	258
YER181C	""	551473	551796	324
YER182W	FMP10	552525	553259	735
YER183C	FAU1	553334	553969	636
YER184C	TOG1	556296	558680	2385
YER185W	PUG1	559454	560365	912
YER186C	""	561705	562625	921
YER187W	""	566230	566655	426
YER188C-A	""	569608	569907	300
YER188W	""	568040	568759	720
YER189W	""	571155	571523	369
YER190C-A	""	574804	575379	576
YER190C-B	""	575680	576162	483
YER190W	YRF1-2	571480	576525	5046
YFL001W	DEG1	147131	148459	1329
YFL002C	SPB4	145114	146934	1821
YFL003C	MSH4	134521	137157	2637
YFL004W	VTC2	131810	134296	2487
YFL005W	SEC4	130334	130981	648
YFL007W	BLM10	123479	129910	6432
YFL008W	SMC1	119429	123106	3678
YFL009W	CDC4	116145	118484	2340
YFL010C	WWM1	115108	115743	636
YFL010W-A	AUA1	114990	115274	285
YFL011W	HXT10	112345	113985	1641
YFL012W	""	110647	111093	447
YFL012W-A	""	109810	110184	375
YFL013C	IES1	107852	109930	2079
YFL013W-A	""	107799	108602	804
YFL014W	HSP12	107256	107585	330
YFL015C	""	106469	106963	495
YFL015W-A	""	106415	106732	318
YFL016C	MDJ1	104701	106236	1536
YFL017C	GNA1	103983	104462	480
YFL017W-A	SMX2	103699	103932	234
YFL018C	LPD1	101628	103127	1500
YFL019C	""	100252	100605	354
YFL020C	PAU5	99231	99599	369
YFL021C-A	""	95761	96615	855
YFL021W	GAT1	95966	97498	1533
YFL022C	FRS2	93499	95010	1512
YFL023W	BUD27	90986	93376	2391
YFL024C	EPL1	87847	90345	2499
YFL025C	BST1	84145	87234	3090
YFL026W	STE2	82580	83875	1296
YFL027C	GYP8	80419	81912	1494
YFL028C	CAF16	79344	80213	870
YFL029C	CAK1	78055	79161	1107
YFL030W	AGX1	76831	77988	1158
YFL031C-A	""	76014	76115	102
YFL031W	HAC1	75179	76147	969
YFL032W	""	74872	75192	321
YFL033C	RIM15	69115	74427	5313
YFL034C-A	RPL22B	64243	64932	690
YFL034C-B	MOB2	63016	63993	978
YFL034W	MIL1	65477	68698	3222
YFL036W	RPO41	58782	62837	4056
YFL037W	TUB2	56336	57709	1374
YFL038C	YPT1	55366	55986	621
YFL039C	ACT1	53260	54696	1437
YFL040W	""	51350	52972	1623
YFL041W	FET5	49139	51007	1869
YFL041W-A	""	48734	48925	192
YFL042C	LAM5	45720	47744	2025
YFL044C	OTU1	44655	45560	906
YFL045C	SEC53	43628	44392	765
YFL046W	FMP32	42815	43438	624
YFL047W	RGD2	40421	42565	2145
YFL048C	EMP47	38843	40180	1338
YFL049W	SWP82	36803	38674	1872
YFL050C	ALR2	33272	35848	2577
YFL051C	""	30058	30540	483
YFL052W	ZNF1	28232	29629	1398
YFL053W	DAK2	23423	25198	1776
YFL054C	AQY3	20847	22787	1941
YFL055W	AGP3	17004	18680	1677
YFL058W	THI5	12929	13951	1023
YFL059W	SNZ3	11363	12259	897
YFL060C	SNO3	10301	10969	669
YFL061W	DDI2	9545	10222	678
YFL062W	COS4	6426	7565	1140
YFL063W	""	5066	5521	456
YFL064C	""	3322	3846	525
YFL065C	""	3030	3338	309
YFL066C	""	1437	2615	1179
YFL067W	""	836	1363	528
YFL068W	""	53	535	483
YFR001W	LOC1	149110	149724	615
YFR002W	NIC96	150016	152535	2520
YFR003C	YPI1	152657	153124	468
YFR004W	RPN11	153393	154313	921
YFR005C	SAD1	154527	155873	1347
YFR006W	""	156145	157752	1608
YFR007W	YFH7	159299	160360	1062
YFR008W	FAR7	160535	161200	666
YFR009W	GCN20	162488	164746	2259
YFR009W-A	""	163875	164132	258
YFR010W	UBP6	165067	166566	1500
YFR010W-A	""	166728	166916	189
YFR011C	MIC19	166746	167258	513
YFR012W	DCV1	167888	168496	609
YFR012W-A	""	169224	169310	87
YFR013W	IOC3	169922	172285	2364
YFR014C	CMK1	172537	173877	1341
YFR015C	GSY1	174265	176391	2127
YFR016C	""	177042	180743	3702
YFR017C	IGD1	182274	182861	588
YFR018C	""	183131	184222	1092
YFR019W	FAB1	184502	191338	6837
YFR020W	CSS2	192737	193435	699
YFR021W	ATG18	194812	196314	1503
YFR022W	ROG3	196833	199034	2202
YFR023W	PES4	199874	201709	1836
YFR024C-A	LSB3	201960	203433	1474
YFR025C	HIS2	203743	204750	1008
YFR026C	ULI1	205748	206257	510
YFR027W	ECO1	207452	208297	846
YFR028C	CDC14	208413	210068	1656
YFR029W	PTR3	210937	212973	2037
YFR030W	MET10	213312	216419	3108
YFR031C	SMC2	216594	220106	3513
YFR031C-A	RPL2A	220507	221418	912
YFR032C	RRT5	222090	222959	870
YFR032C-A	RPL29	223258	223437	180
YFR032C-B	""	223710	223973	264
YFR033C	QCR6	224326	224769	444
YFR034C	PHO4	225020	225958	939
YFR034W-A	""	226022	226309	288
YFR035C	""	226121	226465	345
YFR036W	CDC26	226963	227337	375
YFR036W-A	""	227451	228101	651
YFR037C	RSC8	227513	229186	1674
YFR038W	IRC5	229380	231941	2562
YFR039C	OSW7	232012	233544	1533
YFR040W	SAP155	234242	237250	3009
YFR041C	ERJ5	237368	238255	888
YFR042W	KEG1	238458	239060	603
YFR043C	IRC6	239114	239827	714
YFR044C	DUG1	239992	241437	1446
YFR045W	""	241998	242999	1002
YFR046C	CNN1	243074	244159	1086
YFR047C	BNA6	244279	245166	888
YFR048W	RMD8	246146	248134	1989
YFR049W	YMR31	248523	248894	372
YFR050C	PRE4	249066	249866	801
YFR051C	RET2	250163	251803	1641
YFR052C-A	""	253429	253734	306
YFR052W	RPN12	252505	253329	825
YFR053C	HXK1	253592	255049	1458
YFR054C	""	258855	259433	579
YFR055W	IRC7	264204	265226	1023
YFR056C	""	263957	264325	369
YFR057W	""	269061	269516	456
YGL001C	ERG26	495453	496502	1050
YGL002W	ERP6	494517	495167	651
YGL003C	CDH1	492474	494174	1701
YGL004C	RPN14	490703	491956	1254
YGL005C	COG7	489708	490547	840
YGL006W	PMC1	485921	489442	3522
YGL006W-A	""	485423	485533	111
YGL007C-A	""	482941	483027	87
YGL007W	BRP1	483260	483637	378
YGL008C	PMA1	479910	482666	2757
YGL009C	LEU1	476313	478652	2340
YGL010W	MPO1	475545	476069	525
YGL011C	SCL1	474489	475247	759
YGL012W	ERG4	472855	474276	1422
YGL013C	PDR1	469092	472298	3207
YGL014C-A	""	466237	466398	162
YGL014W	PUF4	466141	468807	2667
YGL015C	""	465043	465435	393
YGL016W	KAP122	461666	464911	3246
YGL017W	ATE1	459854	461365	1512
YGL018C	JAC1	459110	459664	555
YGL019W	CKB1	458156	458992	837
YGL020C	GET1	457163	457870	708
YGL021W	ALK1	454785	457067	2283
YGL022W	STT3	452404	454560	2157
YGL023C	PIB2	450197	452104	1908
YGL024W	""	449788	450123	336
YGL025C	PGD1	448764	449957	1194
YGL026C	TRP5	446412	448535	2124
YGL027C	CWH41	443642	446143	2502
YGL028C	SCW11	441281	442909	1629
YGL029W	CGR1	440063	440425	363
YGL030W	RPL30	439091	439638	548
YGL031C	RPL24A	437467	437934	468
YGL032C	AGA2	436570	436833	264
YGL033W	HOP2	435625	436401	777
YGL034C	""	433214	433579	366
YGL035C	MIG1	431548	433062	1515
YGL036W	""	428601	431330	2730
YGL037C	PNC1	427297	427947	651
YGL038C	OCH1	425362	426804	1443
YGL039W	""	423961	425007	1047
YGL040C	HEM2	419527	420555	1029
YGL041C	""	419022	419225	204
YGL041C-B	""	418704	418886	183
YGL041W-A	""	418825	419289	465
YGL042C	""	418288	418593	306
YGL043W	DST1	417483	418412	930
YGL044C	RNA15	416146	417036	891
YGL045W	RIM8	414102	415730	1629
YGL047W	ALG13	411552	412160	609
YGL048C	RPT6	410069	411286	1218
YGL049C	TIF4632	406860	409604	2745
YGL050W	TYW3	405776	406597	822
YGL051W	MST27	403687	404391	705
YGL052W	""	403437	403742	306
YGL053W	PRM8	402589	403302	714
YGL054C	ERV14	400871	401287	417
YGL055W	OLE1	398628	400160	1533
YGL056C	SDS23	396035	397618	1584
YGL057C	GEP7	394966	395829	864
YGL058W	RAD6	393986	394504	519
YGL059W	PKP2	392223	393698	1476
YGL060W	YBP2	390065	391990	1926
YGL061C	DUO1	388968	389711	744
YGL062W	PYC1	385196	388732	3537
YGL063C-A	""	384502	384651	150
YGL063W	PUS2	383654	384766	1113
YGL064C	MRH4	381523	383208	1686
YGL065C	ALG2	379760	381271	1512
YGL066W	SGF73	377609	379582	1974
YGL067W	NPY1	376101	377255	1155
YGL068W	MNP1	375087	375671	585
YGL069C	""	375050	375514	465
YGL070C	RPB9	374459	374827	369
YGL071W	AFT1	372012	374084	2073
YGL072C	""	371003	371362	360
YGL073W	HSF1	368753	371254	2502
YGL074C	""	368596	368922	327
YGL075C	MPS2	366925	368088	1164
YGL076C	RPL7A	364335	365996	1662
YGL077C	HNM1	362225	363916	1692
YGL078C	DBP3	360288	361859	1572
YGL079W	KXD1	359444	360100	657
YGL080W	MPC1	358636	359028	393
YGL081W	""	357377	358339	963
YGL082W	""	355827	356972	1146
YGL083W	SCY1	353058	355472	2415
YGL084C	GUP1	350616	352298	1683
YGL085W	LCL3	349616	350440	825
YGL086W	MAD1	347119	349368	2250
YGL087C	MMS2	346406	346904	499
YGL088W	""	345836	346201	366
YGL089C	MF(ALPHA)2	344791	345153	363
YGL090W	LIF1	343319	344584	1266
YGL091C	NBP35	342056	343042	987
YGL092W	NUP145	337906	341859	3954
YGL093W	SPC105	334886	337639	2754
YGL094C	PAN2	331118	334465	3348
YGL095C	VPS45	328874	330607	1734
YGL096W	TOS8	325331	326161	831
YGL097W	SRM1	321782	323230	1449
YGL098W	USE1	317342	318079	738
YGL099W	LSG1	314631	316553	1923
YGL100W	SEH1	313234	314283	1050
YGL101W	""	312193	312840	648
YGL102C	""	311505	311933	429
YGL103W	RPL28	310967	311927	961
YGL104C	VPS73	308713	310173	1461
YGL105W	ARC1	307437	308567	1131
YGL106W	MLC1	306560	307009	450
YGL107C	RMD9	304333	306273	1941
YGL108C	""	303649	304071	423
YGL109W	""	303513	303836	324
YGL110C	CUE3	301537	303411	1875
YGL111W	NSA1	299978	301369	1392
YGL112C	TAF6	298178	299728	1551
YGL113W	SLD3	295932	297938	2007
YGL114W	""	293460	295637	2178
YGL115W	SNF4	292033	293001	969
YGL116W	CDC20	289809	291641	1833
YGL117W	""	288512	289309	798
YGL118C	""	288014	288451	438
YGL119W	COQ8	284442	285947	1506
YGL120C	PRP43	281634	283937	2304
YGL121C	GPG1	280777	281157	381
YGL122C	NAB2	278946	280523	1578
YGL123C-A	""	277634	277864	231
YGL123W	RPS2	277617	278381	765
YGL124C	MON1	274780	276714	1935
YGL125W	MET13	272520	274322	1803
YGL126W	SCS3	270997	272139	1143
YGL127C	SOH1	270392	270775	384
YGL128C	CWC23	269293	270144	852
YGL129C	RSM23	267723	269075	1353
YGL130W	CEG1	266145	267524	1380
YGL131C	SNT2	261648	265859	4212
YGL132W	""	261580	261915	336
YGL133W	ITC1	257707	261501	3795
YGL134W	PCL10	255663	256964	1302
YGL135W	RPL1B	254641	255294	654
YGL136C	MRM2	252897	253859	963
YGL137W	SEC27	249869	252738	2870
YGL138C	""	248494	249531	1038
YGL139W	FLC3	245716	248124	2409
YGL140C	""	241353	245012	3660
YGL141W	HUL5	238353	241085	2733
YGL142C	GPI10	236269	238119	1851
YGL143C	MRF1	234717	235958	1242
YGL144C	ROG1	232450	234507	2058
YGL145W	TIP20	230243	232348	2106
YGL146C	RRT6	228751	229686	936
YGL147C	RPL9A	227754	228329	576
YGL148W	ARO2	226399	227529	1131
YGL149W	""	225572	225877	306
YGL150C	INO80	221104	225573	4470
YGL151W	NUT1	217524	220922	3399
YGL152C	""	216692	217369	678
YGL153W	PEX14	216273	217298	1026
YGL154C	LYS5	215278	216096	819
YGL155W	CDC43	214081	215211	1131
YGL156W	AMS1	210416	213667	3252
YGL157W	ARI1	209006	210049	1044
YGL158W	RCK1	207033	208571	1539
YGL159W	""	202721	203833	1113
YGL160W	AIM14	200561	202273	1713
YGL161C	YIP5	199210	200142	933
YGL162W	SUT1	198138	199037	900
YGL163C	RAD54	193707	196403	2697
YGL164C	YRB30	191978	193300	1323
YGL165C	""	191398	191976	579
YGL166W	CUP2	191129	191806	678
YGL167C	PMR1	187616	190468	2853
YGL168W	HUR1	187464	187796	333
YGL169W	SUA5	186059	187339	1281
YGL170C	SPO74	184153	185394	1242
YGL171W	ROK1	182390	184084	1695
YGL172W	NUP49	180700	182118	1419
YGL173C	XRN1	175527	180113	4587
YGL174W	BUD13	174545	175345	801
YGL175C	SAE2	173285	174322	1038
YGL176C	""	171415	173079	1665
YGL177W	""	167559	167906	348
YGL178W	MPT5	167352	170571	3220
YGL179C	TOS3	163409	165091	1683
YGL180W	ATG1	160065	162758	2694
YGL181W	GTS1	157906	159096	1191
YGL182C	""	157273	157596	324
YGL183C	MND1	156543	157285	743
YGL184C	STR3	154615	156012	1398
YGL185C	""	153167	154306	1140
YGL186C	TPN1	151037	152776	1740
YGL187C	COX4	149704	150171	468
YGL188C	""	149343	149516	174
YGL188C-A	""	148824	148964	141
YGL189C	RPS26A	148229	148588	360
YGL190C	CDC55	145809	147389	1581
YGL191W	COX13	144808	145197	390
YGL192W	IME4	142246	144048	1803
YGL193C	""	141916	142227	312
YGL194C	HOS2	140368	141726	1359
YGL194C-A	""	139719	139961	243
YGL195W	GCN1	131525	139543	8019
YGL196W	DSD1	129883	131169	1287
YGL197W	MDS3	124698	129161	4464
YGL198W	YIP4	123591	124298	708
YGL199C	""	123572	124042	471
YGL200C	EMP24	122694	123305	612
YGL201C	MCM6	117854	120907	3054
YGL202W	ARO8	116059	117561	1503
YGL203C	KEX1	112475	114664	2190
YGL204C	""	111700	112005	306
YGL205W	POX1	108158	110404	2247
YGL206C	CHC1	102543	107504	4962
YGL207W	SPT16	98969	102076	3108
YGL208W	SIP2	97338	98585	1248
YGL209W	MIG2	95858	97006	1149
YGL210W	YPT32	93792	94460	669
YGL211W	NCS6	92512	93591	1080
YGL212W	VAM7	91432	92382	951
YGL213C	SKI8	90054	91247	1194
YGL214W	""	90010	90495	486
YGL215W	CLG1	87981	89339	1359
YGL216W	KIP3	84885	87302	2418
YGL217C	""	84839	85180	342
YGL218W	""	83650	84300	651
YGL219C	MDM34	82878	84257	1380
YGL220W	FRA2	82374	82736	363
YGL221C	NIF3	81426	82292	867
YGL222C	EDC1	80659	81186	528
